rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:6tNQ70jh4OwmPGpYy6R2o9","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",1,1,71,"7929462"
2,"spotify:track:51ZQ1vr10ffzbwIjDCwqm4","Ariana Grande","we can't be friends (wait for your love)","Republic Records",1,2,22,"7606619"
3,"spotify:track:3qhlB30KknSejmIvZZLjOD","Djo","End of Beginning","Djo",1,3,42,"7287467"
4,"spotify:track:2tudvzsrR56uom6smgOcSf","Future, Metro Boomin, Kendrick Lamar","Like That","Wilburn Holding Co./Boominati/Epic/Republic",4,4,8,"7071320"
5,"spotify:track:7wLShogStyDeZvL0a6daN5","Beyoncé","TEXAS HOLD 'EM","Parkwood Entertainment/Columbia",1,12,47,"6630465"
6,"spotify:track:2GxrNKugF82CnoRFbQfzPf","Artemas","i like the way you kiss me","Artemas",5,5,10,"6390263"
7,"spotify:track:6zuPQl2RVqQ4y5nAH61CFC","Beyoncé, Miley Cyrus","II MOST WANTED","Parkwood Entertainment/Columbia",7,-1,1,"5328563"
8,"spotify:track:1VxEaXbIq3xAvqh80xP67w","Beyoncé","JOLENE","Parkwood Entertainment/Columbia",8,-1,1,"5075802"
9,"spotify:track:5Z0UnEtpLDQyYlWwgi8m9C","Hozier","Too Sweet","Rubyworks / Universal-Island Records Ltd",6,6,8,"4737800"
10,"spotify:track:3w0w2T288dec0mgeZZqoNN","¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti","CARNIVAL","Ye",1,7,49,"4655731"
11,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",1,9,197,"4552934"
12,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",5,8,135,"4449000"
13,"spotify:track:6XjDF6nds4DE2BBbagZol6","FloyyMenor, Cris Mj","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",8,10,49,"4268839"
14,"spotify:track:6ocGUvvzNkvf4hAV9VFb4P","Beyoncé","AMERIICAN REQUIEM","Parkwood Entertainment/Columbia",14,-1,1,"4255012"
15,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",2,11,418,"4004346"
16,"spotify:track:3LJeR75SmszOUSvE1qNZDF","Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts","BLACKBIIRD","Parkwood Entertainment/Columbia",16,-1,1,"3942307"
17,"spotify:track:6Y4rniIxibegzsg8cdWAWV","Beyoncé","BODYGUARD","Parkwood Entertainment/Columbia",17,-1,1,"3785687"
18,"spotify:track:1VNWdmXSbaNrnWod10WIL0","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","Universal Republic Records",2,14,174,"3446490"
19,"spotify:track:5UcUppRaEIBMIHXiUFl7LI","Beyoncé, Linda Martell, Shaboozey","SPAGHETTII","Parkwood Entertainment/Columbia",19,-1,1,"3434566"
20,"spotify:track:27a8HLPwti6tmgQ6FR8aVI","Beyoncé","DAUGHTER","Parkwood Entertainment/Columbia",20,-1,1,"3411415"
21,"spotify:track:0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season","Mercury Records/Republic Records",6,15,172,"3391211"
22,"spotify:track:2UDARQiksl207HcSduDpov","Beyoncé, Post Malone","LEVII'S JEANS","Parkwood Entertainment/Columbia",22,-1,1,"3375681"
