rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:3HVWdVOQ0ZA45FuZGSfvns","Ed Sheeran, Justin Bieber","I Don't Care (with Justin Bieber)","Atlantic Records UK",1,1,36,"5694489"
2,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",1,2,78,"5405959"
3,"spotify:track:29fRTIKsJhLUJoldM89GZS","Taylor Swift","You Need To Calm Down","Taylor Swift",3,-1,1,"5011975"
4,"spotify:track:6u7jPi22kF8CTQ3rb9DHE7","Lil Nas X, Billy Ray Cyrus","Old Town Road - Remix","Columbia",2,3,71,"4837399"
5,"spotify:track:1Ej96GIBCTvgH7tNX1r3qr","Sech, Darell","Otro Trago","Rich Music/Ingrooves Records",4,4,54,"3850138"
6,"spotify:track:2TH65lNHgvLxCKXM3apjxI","Bad Bunny, Tainy","Callaita","Rimas Entertainment LLC",5,5,15,"3295125"
7,"spotify:track:6LsAAHotRLMOHfCsSfYCsz","Shawn Mendes","If I Can't Have You","Island Records",3,6,43,"3058501"
8,"spotify:track:7FEwp8BavoEVE3AnxJDchc","Chris Brown, Drake","No Guidance (feat. Drake)","Chris Brown Entertainment/RCA Records",8,12,7,"3048025"
9,"spotify:track:5w9c2J52mkdntKOmRLeM2m","Daddy Yankee, Snow","Con Calma","El Cartel Records (EC3)",1,8,141,"2991493"
10,"spotify:track:1c0hsvHLELX6y8qymnpLKL","Lunay, Daddy Yankee, Bad Bunny","Soltera (Remix)","round2media - LaFamilia",7,11,36,"2843676"
11,"spotify:track:22vgEDb5hykfaTwLuskFGD","Jonas Brothers","Sucker","Jonas Brothers Recording",2,9,106,"2790373"
12,"spotify:track:2x0RZdkZcD8QRI53XT4GI5","Avicii, Aloe Blacc","SOS (feat. Aloe Blacc)","Universal Music AB",3,7,66,"2782281"
13,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",6,10,157,"2661324"
14,"spotify:track:5PYQUBXc7NYeI1obMKSJK0","Katy Perry","Never Really Over","Capitol Records",10,16,15,"2596328"
15,"spotify:track:53CJANUxooaqGOtdsBTh7O","Lil Nas X","Old Town Road","Columbia",2,15,101,"2564200"
16,"spotify:track:3KkXRkHbMCARz0aVfEt68P","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Universal Records",1,14,240,"2489138"
17,"spotify:track:0vrmHPfoBadXVr2n0m1aqZ","Avicii","Heaven","Universal Music AB",6,13,9,"2312389"
18,"spotify:track:7DcvwMAiqKJQD1rrdfxSDx","Young Thug, J. Cole, Travis Scott","The London (feat. J. Cole & Travis Scott)","300 Entertainment/Atl",4,17,22,"2310735"
19,"spotify:track:4MsUsFfWseB9M2plGJyuIw","Taylor Swift, Brendon Urie, Panic! At The Disco","ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",1,27,50,"2202907"
20,"spotify:track:7Feaw9WAEREY0DUOSXJLOM","Martin Garrix, Macklemore, Fall Out Boy","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Epic Amsterdam",18,18,50,"2185362"
21,"spotify:track:1DFD5Fotzgn6yYXkYsKiGs","MEDUZA, Goodboys","Piece Of Your Heart","Virgin",21,22,61,"2127664"
22,"spotify:track:6ocbgoVGwYJhOv1GgI9NsF","Ariana Grande","7 rings","Republic Records",1,20,148,"2126396"
23,"spotify:track:5hVghJ4KaYES3BFUATCYn0","Tyler, The Creator","EARFQUAKE","Columbia",5,19,29,"2038451"
24,"spotify:track:543bCW2ruMPmxUBWirQ3MR","Ed Sheeran, Chance the Rapper, PnB Rock","Cross Me (feat. Chance the Rapper & PnB Rock)","Atlantic Records UK",7,21,22,"2008558"
25,"spotify:track:6TqXcAFInzjp0bODyvrWEq","Khalid, Disclosure","Talk (feat. Disclosure)","Right Hand Music Group, LLC/RCA Records",10,24,127,"1969282"
26,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",2,23,260,"1966772"
27,"spotify:track:05CwHjIk71RXVU40boRMnR","The Chainsmokers, Bebe Rexha","Call You Mine","Disruptor Records/Columbia",25,25,15,"1929949"
28,"spotify:track:6v0lAdFF4haL8xjBIUjtOw","Nicky Jam, Ozuna","Te Robaré","Sony Music Latin",24,28,85,"1883521"
29,"spotify:track:5qmq61DAAOUaW8AUo8xKhh","Lizzo","Truth Hurts","Nice Life/Atlantic",17,26,53,"1823834"
30,"spotify:track:7g8YaUQABMal0zWe7a2ijz","Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez","Pa Mí - Remix","Rich Music/Ingrooves Records",15,34,105,"1771674"
31,"spotify:track:6MWtB6iiXyIwun0YzU6DFP","Post Malone","Wow.","Republic Records",1,30,173,"1764976"
32,"spotify:track:5jW3rF4URMdK7tO2xjS5EI","Paulo Londra","Tal Vez","WEA Latina",21,35,72,"1758074"
33,"spotify:track:2gwkD6igEhQbDQegRCcdoB","DaBaby","Suge","South Coast Music Group/Interscope Records",23,29,51,"1736218"
34,"spotify:track:4lzxJ4jCuFDXXGkE1LmpKR","DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago","Verte Ir","Hear This Music",22,41,78,"1732454"
35,"spotify:track:5WHTFyqSii0lmT9R21abT8","Mabel","Don't Call Me Up","Polydor Records",9,32,134,"1718937"
36,"spotify:track:0mjAU3yKR1QnXnHtjGJqTM","OneRepublic","Rescue Me","Mosley Music/Interscope Records",31,33,29,"1710576"
37,"spotify:track:0DiDStADDVh3SvAsoJAFMk","Jonas Brothers","Only Human","Jonas Brothers Recording",21,31,8,"1709487"
38,"spotify:track:5iwz1NiezX7WWjnCgY5TH4","Pedro Capó, Farruko","Calma - Remix","Sony Music Latin",5,37,217,"1701462"
39,"spotify:track:7KbF6AdprOXEEHlsq11Z6d","Maluma","11 PM","Sony Music Latin",39,39,29,"1693644"
40,"spotify:track:2dpaYNEQHiRxtZbfNsse99","Marshmello, Bastille","Happier","Joytime Collective",2,36,302,"1683042"
41,"spotify:track:4R8BJggjosTswLxtkw8V7P","Jhayco, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",41,46,25,"1681782"
42,"spotify:track:2qG5sZ7Si6sdK74qLxedYM","ROSALÍA, J Balvin, El Guincho","Con Altura","Columbia",28,47,78,"1640152"
43,"spotify:track:1kK6DwzyXJSp58u5HYWwuD","YG, Tyga, Jon Z","Go Loko (feat. Tyga, Jon Z)","Def Jam Recordings",37,40,42,"1632347"
44,"spotify:track:6uFn47ACjqYkc0jADwEdj1","Polo G, Lil Tjay","Pop Out (feat. Lil Tjay)","Columbia",37,43,58,"1629143"
45,"spotify:track:43zdsphuZLzwA9k4DJhU0I","Billie Eilish","when the party's over","Darkroom/Interscope Records",7,38,241,"1600627"
46,"spotify:track:1f38Gx6xQz6r4H1jGVNBJo","DJ Snake, J Balvin, Tyga","Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake Music Productions Limited",46,-1,1,"1587746"
47,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",5,45,261,"1582127"
48,"spotify:track:4SSnFejRGlZikf02HLewEF","Billie Eilish","bury a friend","Darkroom/Interscope Records",2,44,136,"1569117"
49,"spotify:track:2WyRfGeHo97VC5mP1BBSzr","Miley Cyrus","Mother's Daughter","RCA/Legacy",14,42,15,"1558126"
50,"spotify:track:3xaugmCyXrVkrDTXbFkMW3","Joji","Sanctuary","88rising Music",50,-1,1,"1532152"
51,"spotify:track:1LIqNVhaIgxXUt2eVoIQJ3","Maluma","HP","Sony Music Latin",16,51,106,"1468035"
52,"spotify:track:5XkyZyKMdFungjDb9cUKc3","BTS, Zara Larsson","A Brand New Day (BTS World Original Soundtrack) (Pt. 2)","BIGHIT MUSIC",52,-1,1,"1451505"
53,"spotify:track:5p7ujcrUXASCNwRaWNHR1C","Halsey","Without Me","Capitol Records",3,50,253,"1442023"
54,"spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki","Sam Smith, Normani","Dancing With A Stranger (with Normani)","Capitol",6,49,155,"1421281"
55,"spotify:track:4tNXntkAzQ5A2dfYRYGIIQ","5 Seconds of Summer","Easier","5 Seconds Of Summer/Interscope",21,48,22,"1355931"
56,"spotify:track:1xbtojAZsQjOgiGdGX6ChU","Lil Tecca","Ransom","Republic Records",55,55,12,"1347957"
57,"spotify:track:5KawlOMHjWeUjQtnuRs22c","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",3,53,64,"1338337"
58,"spotify:track:37eGbhE1xVFSvcKkqGb6i1","Sean Paul, J Balvin","Contra La Pared","Universal-Island Records Ltd.",56,57,90,"1330925"
59,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",19,52,419,"1300285"
60,"spotify:track:3e9HZxeyfWwjeyPAMmWSSQ","Ariana Grande","thank u, next","Republic Records",1,54,223,"1294081"
61,"spotify:track:2JvzF1RMd7lE3KmFlsyZD8","J. Cole","MIDDLE CHILD","Dreamville, Inc., Under exclusive license to Roc Nation Records",2,56,142,"1252804"
62,"spotify:track:1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","High Hopes","DCD2 / Fueled By Ramen",8,60,359,"1248246"
63,"spotify:track:5icOoE6VgqFKohjWWNp0Ac","Marshmello, CHVRCHES","Here With Me","Marshmello/Republic",11,59,99,"1232916"
64,"spotify:track:7anSoGdgtmJTAPZBzcPhO6","Dalex, Nicky Jam, Justin Quiles, Sech, Lenny Tavárez, Feid, Rafa Pabön","Cuaderno","Rich Music/Ingrooves Records",64,65,21,"1230895"
65,"spotify:track:7COXchtUOMd6uIT6HvmRaI","Lauv, Troye Sivan","i'm so tired...","Lauv",17,58,141,"1214323"
66,"spotify:track:7FGq80cy8juXBCD2nrqdWU","benny blanco, Halsey, Khalid","Eastside (with Halsey & Khalid)","Friends Keep Secrets/Interscope Records",3,61,337,"1214313"
67,"spotify:track:1wJRveJZLSb1rjhnUHQiv6","A Boogie Wit da Hoodie, 6ix9ine","Swervin (feat. 6ix9ine)","Highbridge the Label / Atlantic Records",23,62,169,"1183572"
68,"spotify:track:7fODjB7BrQTGqh0hogW6XD","Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez","Que Mas Pues - Remix","Rich Music/Ingrooves Records",65,70,63,"1178711"
69,"spotify:track:4u7EnebtmKWzUH433cf5Qv","Queen","Bohemian Rhapsody - Remastered 2011","EMI",10,67,295,"1175501"
70,"spotify:track:1tNJrcVe6gwLEiZCtprs1u","Dominic Fike","3 Nights","Columbia",46,66,77,"1162565"
71,"spotify:track:5b195aHKKd6oTr4f7DoRCo","MERO","Olabilir","Groove Attack TraX",71,-1,1,"1162093"
72,"spotify:track:0e7ipj03S05BNilyu5bRzt","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",1,68,638,"1152492"
73,"spotify:track:3Fj47GNK2kUF0uaEDgXLaD","Billie Eilish","wish you were gay","Darkroom/Interscope Records",2,63,103,"1145054"
74,"spotify:track:4eqrNsKy9Mvg1fvfsTVIAE","Dreamville, JID, Bas, J. Cole, EARTHGANG, Young Nudy","Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)","Dreamville/Interscope Records",73,73,2,"1143743"
75,"spotify:track:5W83ErFkO3aKAIS1WMi6u0","Anuel AA, KAROL G","Secreto","Anuel AA & Karol G - Secreto",9,72,151,"1134841"
